2021-08-25 01:10:58.116152,BNBUSDT,Sell,469.51,0
2021-08-25 01:11:03.754572,BNBUSDT,Buy,469.63,0
2021-08-25 01:11:06.877896,BNBUSDT,Sell,469.33,0
2021-08-25 01:11:35.885961,BNBUSDT,Buy,469.3,0
2021-08-25 01:11:55.036180,BNBUSDT,Sell,469.04,0
2021-08-25 01:12:14.213896,BNBUSDT,Buy,469.19,0
2021-08-25 01:12:42.894348,BNBUSDT,Sell,469.22,0
2021-08-25 01:12:58.603547,BNBUSDT,Buy,469.23,0
2021-08-25 01:13:01.666388,BNBUSDT,Sell,469.07,0
2021-08-25 01:13:42.727769,BNBUSDT,Buy,468.86,0
